ts;person Id;event
1379580424.0;Up163;IN
1379580772.0;Up209;IN
1379580922.0;Up201;OUT
1379581023.0;Up208;IN
1379581136.0;Up91;IN
1379581277.0;Up84;IN
1379581581.0;Up125;IN
1379581605.0;Up72;IN
1379581617.0;Up63;IN
1379581650.0;Up213;IN
1379582065.0;Up249;IN
1379582147.0;Up92;IN
1379582415.0;Up171;IN
1379582680.0;Up153;IN
1379582828.0;Up119;OUT
1379582998.0;Up329;OUT
1379583245.0;Up187;OUT
1379583377.0;Up314;IN
1379583657.0;Up147;IN
1379583891.0;Up182;IN
1379583930.0;Up121;IN
1379583986.0;Up315;IN
1379584145.0;Up315;OUT
1379584960.0;Up16;IN
1379585021.0;Up121;OUT
1379585093.0;Up234;IN
1379586284.0;Up314;OUT
1379586414.0;Up109;IN
1379586549.0;Up15;OUT
1379586608.0;Up185;IN
1379587133.0;Up211;IN
1379587483.0;Up249;OUT
1379587823.0;Up198;OUT
1379588004.0;Up119;IN
1379588384.0;Up177;IN
1379588678.0;Up13;OUT
1379588733.0;Up22;OUT
1379589163.0;Up204;OUT
1379589236.0;Up98;OUT
1379589489.0;Up52;OUT
1379589653.0;Up74;OUT
1379589926.0;Up31;OUT
1379590245.0;Up329;IN
1379590433.0;Up135;OUT
1379590505.0;Up146;OUT
1379590732.0;Up57;IN
1379590819.0;Up119;OUT
1379590930.0;Up78;OUT
1379591279.0;Up98;IN
1379591784.0;Up207;OUT
1379591815.0;Up147;OUT
1379591958.0;Up98;OUT
1379591994.0;Up80;OUT
1379592175.0;Up13;IN
1379592275.0;Up52;IN
1379592428.0;Up25;IN
1379592585.0;Up106;OUT
1379592779.0;Up182;OUT
1379592816.0;Up25;OUT
1379592901.0;Up56;OUT
1379593100.0;Up204;IN
1379593359.0;Up105;OUT
1379593386.0;Up6;IN
1379593467.0;Up205;IN
1379593480.0;Up31;IN
1379593578.0;Up210;OUT
1379593596.0;Up230;OUT
1379593734.0;Up126;OUT
1379593996.0;Up72;OUT
1379594517.0;Up22;IN
1379595233.0;Up311;IN
1379595416.0;Up188;IN
1379595506.0;Up90;IN
1379595569.0;Up146;IN
1379595609.0;Up10;OUT
1379595635.0;Up241;IN
1379595839.0;Up181;IN
1379595900.0;Up182;IN
1379596126.0;Up109;OUT
1379596153.0;Up216;IN
1379596261.0;Up246;OUT
1379596294.0;Up342;IN
1379596497.0;Up195;OUT
1379596616.0;Up74;IN
1379596737.0;Up198;IN
1379596771.0;Up56;IN
1379597060.0;Up128;OUT
1379597250.0;Up109;IN
1379597476.0;Up172;OUT
1379597493.0;Up114;IN
1379597840.0;Up106;IN
1379597886.0;Up78;IN
1379598308.0;Up128;IN
1379598490.0;Up75;IN
1379598718.0;Up334;IN
1379598721.0;Up46;OUT
1379598814.0;Up77;IN
1379599234.0;Up119;IN
1379599251.0;Up72;IN
1379599560.0;Up128;OUT
1379599715.0;Up128;IN
1379599908.0;Up32;OUT
1379600028.0;Up210;IN
1379600283.0;Up14;OUT
1379600531.0;Up65;OUT
1379600762.0;Up61;IN
1379601368.0;Up235;IN
1379601518.0;Up109;OUT
1379601815.0;Up2;OUT
1379601859.0;Up249;IN
1379602777.0;Up2;IN
1379602862.0;Up181;OUT
1379602962.0;Up177;OUT
1379603339.0;Up154;OUT
1379603532.0;Up147;IN
1379603714.0;Up118;IN
1379603819.0;Up118;OUT
1379603948.0;Up350;OUT
1379604061.0;Up205;OUT
1379604822.0;Up249;OUT
1379605320.0;Up13;OUT
1379605479.0;Up90;OUT
1379605665.0;Up27;OUT
1379605772.0;Up146;OUT
1379605778.0;Up30;OUT
1379605814.0;Up139;OUT
1379605828.0;Up114;OUT
1379605911.0;Up327;OUT
1379606196.0;Up109;IN
1379606565.0;Up31;OUT
1379606576.0;Up329;OUT
1379606695.0;Up83;OUT
1379606775.0;Up188;OUT
1379606958.0;Up210;OUT
1379607048.0;Up28;OUT
1379607094.0;Up335;OUT
1379607251.0;Up11;OUT
1379607515.0;Up149;OUT
1379607667.0;Up349;OUT
1379607866.0;Up153;OUT
1379607916.0;Up342;OUT
1379608044.0;Up44;OUT
1379608092.0;Up244;IN
1379608175.0;Up156;OUT
1379608227.0;Up311;OUT
1379608276.0;Up119;OUT
1379608483.0;Up16;OUT
1379608627.0;Up204;OUT
1379608670.0;Up22;OUT
1379608705.0;Up312;OUT
1379608924.0;Up44;IN
1379608929.0;Up216;OUT
1379609104.0;Up149;IN
1379609347.0;Up71;OUT
1379609482.0;Up78;OUT
1379609546.0;Up39;OUT
1379609639.0;Up147;OUT
1379609654.0;Up216;IN
1379609751.0;Up142;OUT
1379610372.0;Up143;OUT
1379610407.0;Up41;OUT
1379610494.0;Up203;OUT
1379610606.0;Up167;OUT
1379610733.0;Up208;OUT
1379610793.0;Up234;OUT
1379610857.0;Up116;OUT
1379611079.0;Up247;OUT
1379611082.0;Up125;OUT
1379611186.0;Up288;OUT
1379611284.0;Up82;OUT
1379611591.0;Up61;OUT
1379611924.0;Up75;OUT
1379611976.0;Up74;OUT
1379612105.0;Up93;OUT
1379612598.0;Up6;OUT
1379612652.0;Up20;OUT
1379612849.0;Up165;OUT
1379613031.0;Up224;IN
1379613117.0;Up52;OUT
1379613326.0;Up47;OUT
1379613409.0;Up77;OUT
1379613416.0;Up35;OUT
1379613945.0;Up197;OUT
1379614119.0;Up211;OUT
1379614472.0;Up44;OUT
1379614700.0;Up185;OUT
1379614855.0;Up18;OUT
1379615051.0;Up168;OUT
1379615079.0;Up91;OUT
1379615329.0;Up299;OUT
1379615501.0;Up264;OUT
1379615555.0;Up171;OUT
1379615656.0;Up149;OUT
1379616131.0;Up23;OUT
1379616181.0;Up225;OUT
1379616245.0;Up72;OUT
1379616433.0;Up57;OUT
1379616470.0;Up43;OUT
1379616688.0;Up91;IN
1379616939.0;Up53;OUT
1379617297.0;Up92;OUT
1379617435.0;Up64;OUT
1379617969.0;Up334;OUT
1379618600.0;Up163;OUT
1379618918.0;Up73;IN
1379619049.0;Up73;OUT
1379619218.0;Up173;OUT
1379620599.0;Up216;OUT
1379620785.0;Up162;OUT
1379620968.0;Up9;OUT
1379621446.0;Up106;OUT
1379627337.0;Up91;OUT
1379628488.0;Up235;OUT
1379629902.0;Up1;IN
1379632338.0;Up192;OUT
1379657563.0;Up9;IN
1379657875.0;Up10;IN
1379658419.0;Up11;IN
1379658706.0;Up13;IN
1379659675.0;Up350;IN
1379659788.0;Up225;IN
1379659850.0;Up279;IN
1379660028.0;Up18;IN
1379660170.0;Up14;IN
1379660700.0;Up43;IN
1379660723.0;Up314;IN
1379660843.0;Up111;IN
1379660981.0;Up139;IN
1379661278.0;Up288;IN
1379661389.0;Up173;IN
1379661554.0;Up240;IN
1379661589.0;Up1;OUT
1379661755.0;Up22;IN
1379662036.0;Up93;IN
1379662144.0;Up80;IN
1379662199.0;Up78;IN
1379662317.0;Up20;IN
1379662480.0;Up31;IN
1379662502.0;Up314;OUT
1379662584.0;Up57;IN
1379662638.0;Up30;IN
1379662785.0;Up144;IN
1379662955.0;Up51;IN
1379663011.0;Up27;IN
1379663182.0;Up145;IN
1379663228.0;Up156;IN
1379663250.0;Up61;IN
1379663318.0;Up69;IN
1379663401.0;Up81;IN
1379663416.0;Up73;IN
1379663620.0;Up71;IN
1379663706.0;Up270;IN
1379663752.0;Up234;IN
1379663778.0;Up85;IN
1379663922.0;Up53;IN
1379663949.0;Up65;IN
1379663962.0;Up32;IN
1379664028.0;Up143;IN
1379664055.0;Up210;IN
1379664240.0;Up335;IN
1379664289.0;Up201;IN
1379664325.0;Up203;IN
1379664410.0;Up41;IN
1379664555.0;Up26;IN
1379664595.0;Up120;IN
1379664770.0;Up204;IN
1379664904.0;Up329;IN
1379664936.0;Up183;IN
1379664988.0;Up159;IN
1379665129.0;Up39;IN
1379665201.0;Up38;IN
1379665214.0;Up118;IN
1379665353.0;Up324;IN
1379665362.0;Up197;IN
1379665512.0;Up106;IN
1379665711.0;Up141;IN
1379665773.0;Up171;IN
1379665889.0;Up208;IN
1379666109.0;Up274;IN
1379666163.0;Up160;OUT
1379666218.0;Up274;OUT
1379666235.0;Up52;IN
1379666328.0;Up88;IN
1379666509.0;Up115;IN
1379666535.0;Up107;IN
1379666573.0;Up153;IN
1379666625.0;Up312;IN
1379666786.0;Up44;IN
1379666943.0;Up264;IN
1379667011.0;Up46;IN
1379667136.0;Up135;IN
1379667408.0;Up83;IN
1379667436.0;Up188;IN
1379667583.0;Up160;IN
1379667716.0;Up214;IN
1379667749.0;Up116;IN
1379667848.0;Up16;IN
1379667898.0;Up194;IN
1379667947.0;Up89;IN
1379668139.0;Up125;IN
1379668313.0;Up279;OUT
1379668728.0;Up74;IN
1379668814.0;Up72;IN
1379668974.0;Up245;IN
1379669044.0;Up98;IN
1379669492.0;Up185;IN
1379669535.0;Up35;IN
1379670784.0;Up94;IN
1379671042.0;Up111;OUT
1379671223.0;Up106;OUT
1379671242.0;Up121;IN
1379671568.0;Up90;IN
1379671893.0;Up163;IN
1379672887.0;Up211;IN
1379673466.0;Up147;IN
1379674253.0;Up181;IN
1379674403.0;Up283;IN
1379674934.0;Up52;OUT
1379675030.0;Up13;OUT
1379675036.0;Up135;OUT
1379675217.0;Up80;OUT
1379675270.0;Up32;OUT
1379675682.0;Up97;IN
1379675742.0;Up31;OUT
1379675784.0;Up46;OUT
1379675994.0;Up98;OUT
1379676142.0;Up81;OUT
1379676177.0;Up11;OUT
1379676527.0;Up139;OUT
1379676576.0;Up118;OUT
1379677326.0;Up342;IN
1379677672.0;Up120;OUT
1379677767.0;Up39;OUT
1379677786.0;Up181;OUT
1379677931.0;Up147;OUT
1379678170.0;Up22;OUT
1379678732.0;Up185;OUT
1379678814.0;Up81;IN
1379678929.0;Up31;IN
1379679458.0;Up13;IN
1379679984.0;Up245;OUT
1379680117.0;Up109;OUT
1379680205.0;Up139;IN
1379680415.0;Up210;OUT
1379680526.0;Up11;IN
1379680841.0;Up89;OUT
1379680924.0;Up185;IN
1379681136.0;Up22;IN
1379681623.0;Up80;IN
1379681703.0;Up56;OUT
1379681988.0;Up264;OUT
1379682066.0;Up15;IN
1379682417.0;Up23;IN
1379682420.0;Up41;OUT
1379682771.0;Up185;OUT
1379682910.0;Up165;IN
1379682915.0;Up41;IN
1379682951.0;Up120;IN
1379683186.0;Up73;OUT
1379683679.0;Up217;IN
1379683836.0;Up311;IN
1379683854.0;Up114;IN
1379684417.0;Up124;IN
1379684613.0;Up146;IN
1379684844.0;Up56;IN
1379684917.0;Up272;IN
1379685166.0;Up147;IN
1379685215.0;Up245;IN
1379685497.0;Up109;IN
1379685791.0;Up109;OUT
1379685867.0;Up109;IN
1379686388.0;Up272;OUT
1379686922.0;Up98;IN
1379687552.0;Up123;IN
1379687798.0;Up38;OUT
1379687992.0;Up187;IN
1379688442.0;Up2;OUT
1379688787.0;Up159;OUT
1379689009.0;Up79;OUT
1379689043.0;Up197;OUT
1379689435.0;Up2;IN
1379689830.0;Up311;OUT
1379689928.0;Up26;OUT
1379690850.0;Up123;OUT
1379691159.0;Up98;OUT
1379691198.0;Up329;OUT
1379691291.0;Up177;IN
1379691505.0;Up20;OUT
1379691797.0;Up107;OUT
1379692025.0;Up199;IN
1379692179.0;Up130;OUT
1379692207.0;Up90;OUT
1379692222.0;Up214;OUT
1379692657.0;Up83;OUT
1379692680.0;Up31;OUT
1379692903.0;Up22;OUT
1379692998.0;Up160;OUT
1379693172.0;Up30;OUT
1379693310.0;Up15;OUT
1379693329.0;Up240;OUT
1379693506.0;Up11;OUT
1379693536.0;Up173;OUT
1379693749.0;Up88;OUT
1379693824.0;Up283;OUT
1379694039.0;Up27;OUT
1379694544.0;Up69;OUT
1379694867.0;Up16;OUT
1379695303.0;Up80;OUT
1379695360.0;Up188;OUT
1379695437.0;Up78;OUT
1379695448.0;Up96;OUT
1379695495.0;Up241;OUT
1379695664.0;Up145;OUT
1379695715.0;Up23;OUT
1379695729.0;Up203;OUT
1379696192.0;Up65;OUT
1379696251.0;Up51;OUT
1379696380.0;Up44;OUT
1379696490.0;Up199;OUT
1379696793.0;Up114;OUT
1379696817.0;Up312;OUT
1379696880.0;Up71;OUT
1379696948.0;Up201;OUT
1379697368.0;Up85;OUT
1379697381.0;Up60;IN
1379697447.0;Up60;OUT
1379697492.0;Up124;OUT
1379697829.0;Up116;OUT
1379697854.0;Up225;OUT
1379698034.0;Up245;OUT
1379698111.0;Up42;OUT
1379698233.0;Up217;OUT
1379698281.0;Up203;IN
1379698376.0;Up81;OUT
1379698473.0;Up165;OUT
1379698622.0;Up141;OUT
1379698841.0;Up143;OUT
1379698962.0;Up263;OUT
1379699252.0;Up94;OUT
1379699340.0;Up35;OUT
1379699410.0;Up19;OUT
1379699637.0;Up245;IN
1379699824.0;Up245;OUT
1379699969.0;Up342;OUT
1379700652.0;Up198;OUT
1379700803.0;Up288;OUT
1379701255.0;Up267;OUT
1379701867.0;Up115;OUT
1379702163.0;Up203;OUT
1379702457.0;Up10;OUT
1379702790.0;Up163;OUT
1379703821.0;Up43;OUT
1379703925.0;Up192;IN
1379704244.0;Up53;OUT
1379704344.0;Up18;OUT
1379704766.0;Up125;OUT
1379704866.0;Up93;OUT
1379704996.0;Up197;IN
1379705319.0;Up12;OUT
1379706195.0;Up211;OUT
1379706360.0;Up350;OUT
1379706975.0;Up324;OUT
1379707254.0;Up9;OUT
1379708032.0;Up72;OUT
1379716037.0;Up1;IN
1379718479.0;Up192;OUT
1379745796.0;Up350;IN
1379747020.0;Up12;IN
1379748247.0;Up1;OUT
1379750272.0;Up217;IN
1379752527.0;Up123;IN
1379753239.0;Up123;OUT
1379754540.0;Up274;IN
1379755491.0;Up75;IN
1379755904.0;Up274;OUT
1379755960.0;Up107;IN
1379757996.0;Up75;OUT
1379758135.0;Up245;IN
1379763339.0;Up44;IN
1379763645.0;Up44;OUT
1379764525.0;Up12;OUT
1379764594.0;Up67;OUT
1379765846.0;Up245;OUT
1379765870.0;Up217;OUT
1379766563.0;Up173;IN
1379767971.0;Up98;IN
1379768406.0;Up67;IN
1379768691.0;Up12;IN
1379768702.0;Up246;IN
1379769929.0;Up98;OUT
1379770373.0;Up107;OUT
1379771586.0;Up173;OUT
1379772384.0;Up223;IN
1379775218.0;Up192;IN
1379775405.0;Up162;IN
1379775458.0;Up149;IN
1379775921.0;Up245;IN
1379776082.0;Up162;OUT
1379776110.0;Up324;IN
1379778728.0;Up147;OUT
1379782596.0;Up350;OUT
1379783913.0;Up246;OUT
1379784374.0;Up12;OUT
1379785501.0;Up149;OUT
1379788147.0;Up223;OUT
1379788165.0;Up245;OUT
1379790680.0;Up141;IN
1379791178.0;Up141;OUT
1379791181.0;Up324;OUT
1379802440.0;Up1;IN
1379804524.0;Up192;OUT
1379832005.0;Up350;IN
1379834830.0;Up1;OUT
1379839811.0;Up46;IN
1379845011.0;Up46;OUT
1379846964.0;Up123;IN
1379847735.0;Up123;OUT
1379858370.0;Up93;IN
1379860119.0;Up245;IN
1379862643.0;Up211;IN
1379867010.0;Up8;IN
1379871071.0;Up211;OUT
1379872246.0;Up165;IN
1379873281.0;Up165;OUT
1379875582.0;Up245;OUT
1379875719.0;Up93;OUT
1379906699.0;Up1;IN
1379913555.0;Up162;IN
1379916862.0;Up10;IN
1379917509.0;Up11;IN
1379919113.0;Up288;IN
1379919168.0;Up279;IN
1379919373.0;Up349;IN
1379919495.0;Up225;IN
1379919581.0;Up15;IN
1379919763.0;Up18;IN
1379920151.0;Up203;IN
1379920399.0;Up312;IN
1379920486.0;Up1;OUT
1379920874.0;Up160;IN
1379920878.0;Up80;IN
1379921001.0;Up205;IN
1379921060.0;Up165;IN
1379921113.0;Up123;IN
1379921269.0;Up106;IN
1379921355.0;Up240;IN
1379921609.0;Up35;IN
1379921854.0;Up198;IN
1379921927.0;Up119;IN
1379921962.0;Up27;IN
1379922085.0;Up33;IN
1379922346.0;Up149;IN
1379922634.0;Up145;IN
1379922671.0;Up158;IN
1379922698.0;Up145;OUT
1379922781.0;Up28;IN
1379922821.0;Up42;IN
1379922939.0;Up19;IN
1379923010.0;Up51;IN
1379923019.0;Up79;IN
1379923114.0;Up199;IN
1379923212.0;Up141;IN
1379923213.0;Up83;IN
1379923342.0;Up143;IN
1379923392.0;Up210;IN
1379923485.0;Up150;IN
1379923546.0;Up2;OUT
1379923565.0;Up16;IN
1379923690.0;Up2;IN
1379923696.0;Up201;IN
1379923939.0;Up206;IN
1379924065.0;Up26;IN
1379924174.0;Up39;IN
1379924179.0;Up211;IN
1379924337.0;Up159;IN
1379924396.0;Up23;IN
1379924421.0;Up181;IN
1379924621.0;Up22;IN
1379924662.0;Up81;IN
1379924702.0;Up105;IN
1379924744.0;Up78;IN
1379924946.0;Up38;IN
1379924953.0;Up154;IN
1379925045.0;Up44;IN
1379925121.0;Up329;IN
1379925163.0;Up82;IN
1379925192.0;Up60;IN
1379925302.0;Up60;OUT
1379925331.0;Up96;IN
1379925342.0;Up52;IN
1379925450.0;Up65;IN
1379925630.0;Up172;IN
1379925887.0;Up216;IN
1379926013.0;Up249;IN
1379926059.0;Up311;IN
1379926088.0;Up216;OUT
1379926172.0;Up212;IN
1379926468.0;Up216;IN
1379926598.0;Up170;IN
1379926683.0;Up64;IN
1379927021.0;Up185;IN
1379927055.0;Up168;IN
1379927422.0;Up92;IN
1379928196.0;Up43;IN
1379928673.0;Up235;IN
1379928831.0;Up107;IN
1379929160.0;Up264;IN
1379929334.0;Up342;IN
1379929426.0;Up2;OUT
1379930056.0;Up89;IN
1379930257.0;Up100;IN
1379930641.0;Up10;OUT
1379930873.0;Up141;OUT
1379931731.0;Up90;IN
1379932151.0;Up121;OUT
1379932341.0;Up2;IN
1379933201.0;Up125;IN
1379933491.0;Up251;IN
1379933581.0;Up334;IN
1379934114.0;Up274;IN
1379934208.0;Up274;OUT
1379934271.0;Up13;OUT
1379934512.0;Up15;OUT
1379934982.0;Up150;OUT
1379935016.0;Up212;OUT
1379935514.0;Up205;OUT
1379935560.0;Up89;OUT
1379935592.0;Up80;OUT
1379935666.0;Up74;OUT
1379936039.0;Up39;OUT
1379936237.0;Up146;OUT
1379936312.0;Up9;IN
1379936398.0;Up204;OUT
1379936612.0;Up91;IN
1379936664.0;Up181;OUT
1379936699.0;Up249;OUT
1379936925.0;Up23;OUT
1379937626.0;Up13;IN
1379937966.0;Up139;OUT
1379938028.0;Up27;OUT
1379938150.0;Up187;OUT
1379938307.0;Up216;OUT
1379938562.0;Up141;IN
1379938702.0;Up31;IN
1379938773.0;Up274;IN
1379938899.0;Up274;OUT
1379938994.0;Up210;OUT
1379939186.0;Up163;IN
1379939368.0;Up32;IN
1379939478.0;Up44;OUT
1379940002.0;Up2;OUT
1379940065.0;Up27;IN
1379940226.0;Up204;IN
1379940483.0;Up2;IN
1379940503.0;Up255;IN
1379940580.0;Up139;IN
1379940753.0;Up116;IN
1379940805.0;Up183;OUT
1379941103.0;Up20;IN
1379941124.0;Up23;IN
1379941275.0;Up150;IN
1379941275.0;Up216;IN
1379941333.0;Up15;IN
1379941636.0;Up26;OUT
1379941865.0;Up39;IN
1379942067.0;Up114;IN
1379942347.0;Up80;IN
1379942844.0;Up122;OUT
1379943039.0;Up217;IN
1379943609.0;Up2;OUT
1379944250.0;Up141;OUT
1379944347.0;Up44;IN
1379944979.0;Up92;OUT
1379944984.0;Up210;IN
1379945333.0;Up245;IN
1379945353.0;Up185;OUT
1379945562.0;Up2;IN
1379945712.0;Up181;IN
1379946445.0;Up334;OUT
1379947066.0;Up159;OUT
1379947175.0;Up324;IN
1379947219.0;Up122;IN
1379947862.0;Up38;OUT
1379947898.0;Up165;OUT
1379947934.0;Up205;IN
1379948177.0;Up195;IN
1379948407.0;Up104;OUT
1379948408.0;Up302;IN
1379948480.0;Up26;IN
1379948738.0;Up302;OUT
1379949069.0;Up83;OUT
1379949297.0;Up216;OUT
1379949604.0;Up216;IN
1379950238.0;Up14;OUT
1379950578.0;Up27;OUT
1379950755.0;Up154;OUT
1379950768.0;Up18;OUT
1379951063.0;Up139;OUT
1379951305.0;Up342;OUT
1379951336.0;Up90;OUT
1379951353.0;Up20;OUT
1379951398.0;Up114;OUT
1379951495.0;Up181;OUT
1379951833.0;Up329;OUT
1379952074.0;Up107;OUT
1379952140.0;Up80;OUT
1379952214.0;Up156;OUT
1379952474.0;Up44;OUT
1379952564.0;Up335;OUT
1379952645.0;Up22;OUT
1379952668.0;Up170;OUT
1379952694.0;Up238;IN
1379952726.0;Up32;OUT
1379952810.0;Up15;OUT
1379952827.0;Up28;OUT
1379953099.0;Up262;OUT
1379953104.0;Up33;OUT
1379953133.0;Up160;OUT
1379953233.0;Up23;OUT
1379953596.0;Up31;OUT
1379953726.0;Up204;OUT
1379953850.0;Up210;OUT
1379953863.0;Up198;OUT
1379954146.0;Up163;OUT
1379954351.0;Up185;IN
1379954413.0;Up16;OUT
1379954464.0;Up11;OUT
1379954773.0;Up20;IN
1379954877.0;Up116;OUT
1379954998.0;Up19;OUT
1379955068.0;Up20;OUT
1379955315.0;Up119;OUT
1379955334.0;Up216;OUT
1379955499.0;Up141;IN
1379955676.0;Up246;IN
1379955686.0;Up60;IN
1379955758.0;Up60;OUT
1379955765.0;Up279;OUT
1379955837.0;Up172;OUT
1379956048.0;Up177;OUT
1379956222.0;Up144;OUT
1379956291.0;Up143;OUT
1379956403.0;Up51;OUT
1379956471.0;Up302;IN
1379956479.0;Up49;OUT
1379956527.0;Up288;OUT
1379956700.0;Up302;OUT
1379956794.0;Up240;OUT
1379957000.0;Up225;OUT
1379957203.0;Up201;OUT
1379957204.0;Up122;OUT
1379957413.0;Up81;OUT
1379957487.0;Up162;OUT
1379957605.0;Up349;OUT
1379957621.0;Up54;IN
1379957724.0;Up54;OUT
1379957974.0;Up217;OUT
1379958209.0;Up311;OUT
1379958294.0;Up238;OUT
1379958447.0;Up245;OUT
1379958684.0;Up235;OUT
1379958824.0;Up206;OUT
1379958930.0;Up251;OUT
1379959209.0;Up78;OUT
1379959304.0;Up64;OUT
1379959450.0;Up324;OUT
1379959712.0;Up43;OUT
1379959856.0;Up81;IN
1379960251.0;Up185;OUT
1379960379.0;Up234;OUT
1379960486.0;Up278;OUT
1379960925.0;Up105;OUT
1379961211.0;Up26;OUT
1379961341.0;Up203;OUT
1379961609.0;Up171;OUT
1379961652.0;Up81;OUT
1379961844.0;Up312;OUT
1379962015.0;Up179;IN
1379962188.0;Up209;OUT
1379962195.0;Up141;OUT
1379962260.0;Up194;OUT
1379962451.0;Up123;OUT
1379962456.0;Up35;OUT
1379962469.0;Up42;OUT
1379962778.0;Up6;IN
1379962881.0;Up48;OUT
1379962900.0;Up179;OUT
1379963051.0;Up246;OUT
1379963107.0;Up64;IN
1379963253.0;Up64;OUT
1379963403.0;Up6;OUT
1379963781.0;Up82;OUT
1379963847.0;Up216;IN
1379963976.0;Up216;OUT
1379964357.0;Up264;OUT
1379964471.0;Up67;OUT
1379964726.0;Up168;OUT
1379965452.0;Up125;OUT
1379965834.0;Up211;OUT
1379966217.0;Up57;OUT
1379966517.0;Up9;OUT
1379983210.0;Up350;OUT
1379983672.0;Up350;IN
1380002457.0;Up266;IN
1380003294.0;Up10;IN
1380003705.0;Up11;IN
1380003867.0;Up266;OUT
1380004284.0;Up327;IN
1380005129.0;Up225;IN
1380005752.0;Up18;IN
1380005815.0;Up14;IN
1380006044.0;Up15;IN
1380006561.0;Up139;IN
1380006657.0;Up288;IN
1380006690.0;Up74;IN
1380006886.0;Up203;IN
1380007059.0;Up6;IN
1380007161.0;Up57;IN
1380007173.0;Up312;IN
1380007243.0;Up98;IN
1380007488.0;Up142;IN
1380007559.0;Up80;IN
1380007586.0;Up350;OUT
1380007706.0;Up240;IN
1380007805.0;Up32;IN
1380007821.0;Up31;IN
1380008026.0;Up93;IN
1380008304.0;Up33;IN
1380008360.0;Up86;IN
1380008433.0;Up230;IN
1380008517.0;Up198;IN
1380008575.0;Up170;IN
1380008635.0;Up172;IN
1380008719.0;Up69;IN
1380008722.0;Up19;IN
1380008851.0;Up83;IN
1380008865.0;Up143;IN
1380008941.0;Up105;IN
1380009037.0;Up85;IN
1380009291.0;Up48;IN
1380009653.0;Up181;IN
1380009687.0;Up144;IN
1380009719.0;Up28;IN
1380009779.0;Up146;IN
1380009929.0;Up335;IN
1380009999.0;Up81;IN
1380010271.0;Up173;IN
1380010321.0;Up44;IN
1380010355.0;Up160;IN
1380010467.0;Up60;IN
1380010479.0;Up194;IN
1380010554.0;Up60;OUT
1380010693.0;Up188;IN
1380010854.0;Up23;IN
1380010969.0;Up22;IN
1380011134.0;Up204;IN
1380011160.0;Up154;IN
1380011181.0;Up159;IN
1380011292.0;Up38;IN
1380011351.0;Up329;IN
1380011492.0;Up72;IN
1380011499.0;Up82;IN
1380011620.0;Up20;IN
1380011687.0;Up78;IN
1380011790.0;Up88;IN
1380011906.0;Up107;IN
1380012087.0;Up171;IN
1380012359.0;Up36;IN
1380012999.0;Up91;OUT
1380013198.0;Up13;OUT
1380013757.0;Up311;IN
1380013887.0;Up168;IN
1380014051.0;Up209;IN
1380014152.0;Up212;IN
1380014644.0;Up125;IN
1380014709.0;Up92;IN
1380014949.0;Up147;IN
1380015016.0;Up249;IN
1380015028.0;Up273;IN
1380015749.0;Up352;IN
1380015758.0;Up116;IN
1380015825.0;Up273;OUT
1380016191.0;Up352;OUT
1380016249.0;Up95;IN
1380016384.0;Up115;IN
1380016635.0;Up211;IN
1380016742.0;Up79;OUT
1380018130.0;Up207;IN
1380018369.0;Up121;IN
1380018444.0;Up2;OUT
1380018835.0;Up2;IN
1380018869.0;Up121;OUT
1380019092.0;Up94;IN
1380019106.0;Up274;IN
1380019193.0;Up274;OUT
1380019392.0;Up126;IN
1380019488.0;Up183;IN
1380019963.0;Up324;IN
1380020607.0;Up15;OUT
1380020661.0;Up98;OUT
1380020908.0;Up43;IN
1380020973.0;Up23;OUT
1380021141.0;Up74;OUT
1380021175.0;Up32;OUT
1380021529.0;Up31;OUT
1380022328.0;Up230;OUT
1380022334.0;Up185;IN
1380022498.0;Up146;OUT
1380022566.0;Up33;OUT
1380022753.0;Up6;OUT
1380022951.0;Up79;IN
1380023161.0;Up147;OUT
1380023253.0;Up204;OUT
1380023444.0;Up207;OUT
1380023702.0;Up44;OUT
1380023712.0;Up56;OUT
1380023963.0;Up23;IN
1380024026.0;Up150;OUT
1380024301.0;Up48;OUT
1380024429.0;Up29;OUT
1380024696.0;Up31;IN
1380024749.0;Up104;IN
1380025663.0;Up11;OUT
1380025924.0;Up90;IN
1380026412.0;Up77;IN
1380026600.0;Up268;IN
1380026795.0;Up184;IN
1380026801.0;Up74;IN
1380026863.0;Up188;OUT
1380026903.0;Up33;IN
1380026972.0;Up145;IN
1380027260.0;Up111;IN
1380027416.0;Up204;IN
1380027612.0;Up207;IN
1380027667.0;Up146;IN
1380027757.0;Up29;IN
1380027904.0;Up15;IN
1380028015.0;Up274;IN
1380028038.0;Up56;IN
1380028129.0;Up274;OUT
1380028353.0;Up104;OUT
1380028403.0;Up2;OUT
1380028445.0;Up85;OUT
1380029009.0;Up141;IN
1380029207.0;Up114;IN
1380029273.0;Up126;OUT
1380029315.0;Up188;IN
1380029328.0;Up44;IN
1380029412.0;Up150;IN
1380029432.0;Up278;IN
1380029481.0;Up107;OUT
1380029556.0;Up10;OUT
1380029836.0;Up2;IN
1380030231.0;Up46;IN
1380030566.0;Up329;OUT
1380030607.0;Up10;IN
1380031083.0;Up121;IN
1380031358.0;Up2;OUT
1380031674.0;Up130;IN
1380031721.0;Up97;OUT
1380031863.0;Up121;OUT
1380032004.0;Up147;IN
1380032308.0;Up2;IN
1380032543.0;Up329;IN
1380033149.0;Up42;IN
